fighter_id,fight_id,result,event,round,time_sec,opponent_name,fighter_name,method_type,method_specific
6c7020b859c7a3ce,7259a1046143e632,win,UFC Fight Night: Maia vs LaFlare,1,91,Katsunori Kikuno,Edimilson Souza,KO/TKO,Punch
6c7020b859c7a3ce,c556a9d615f11483,win,UFC Fight Night: Miocic vs Maldonado,2,292,Mark Eddiva,Edimilson Souza,KO/TKO,Punches
6c7020b859c7a3ce,5df777be98ea09de,win,UFC Fight Night: Teixeira vs Bader,3,300,Felipe Arantes,Edimilson Souza,S-DEC,
dab8cfbb6b1db10a,61d9eff5fa4c8578,loss,UFC Fight Night: Costa vs. Vettori,3,300,Randa Markos,Livinha Souza,U-DEC,
dab8cfbb6b1db10a,50ef636148fa6fac,loss,UFC 259: Blachowicz vs. Adesanya,1,219,Amanda Lemos,Livinha Souza,KO/TKO,Punch
dab8cfbb6b1db10a,745bdd823161da89,win,UFC 252: Miocic vs. Cormier 3,3,300,Ashley Yoder,Livinha Souza,U-DEC,
dab8cfbb6b1db10a,2d42ef44ad2470e1,loss,UFC Fight Night: De Randamie vs. Ladd,3,300,Brianna Fortino,Livinha Souza,U-DEC,
dab8cfbb6b1db10a,53abea410a0541c8,win,UFC Fight Night: Assuncao vs. Moraes 2,3,300,Sarah Frota,Livinha Souza,S-DEC,
dab8cfbb6b1db10a,37ff18106c6e38fc,win,UFC Fight Night: Marreta vs. Anders,1,81,Alex Chambers,Livinha Souza,SUB,Guillotine Choke
0e5c4e72237461bb,97e522591ac7eb29,loss,UFC Fight Night: Blaydes vs. Daukaus,3,300,Luis Saldana,Bruno Souza,U-DEC,
0e5c4e72237461bb,73d541adc2909dc8,loss,UFC 268: Usman vs. Covington 2,3,300,Melsik Baghdasaryan,Bruno Souza,U-DEC,
20a0e4cc5227c117,bc0b3c16246e0d1d,win,UFC Fight Night: Song vs. Figueiredo,3,300,Ding Meng,Jose Souza,S-DEC,
20a0e4cc5227c117,8aec1a3be02e221b,loss,DWCS 6.6,3,43,Yusaku Kinoshita,Jose Souza,KO/TKO,Punch
8bd4200561c77a62,b0474597b2c60482,win,UFC Fight Night: Muhammad vs. Bonfim,1,94,Ariane Carnelossi,Ketlen Souza,KO/TKO,Kick
8bd4200561c77a62,cc5c5a8cff4c1ae9,win,UFC Fight Night: Bautista vs. Oliveira,3,300,Bruna Brasil,Ketlen Souza,U-DEC,
8bd4200561c77a62,d98d6b2c13557a87,loss,UFC Fight Night: Taira vs. Park,3,300,Piera Rodriguez,Ketlen Souza,S-DEC,
8bd4200561c77a62,f4817d5cbe9be532,loss,UFC Fight Night: Cannonier vs. Rodrigues,3,300,Angela Hill,Ketlen Souza,S-DEC,
8bd4200561c77a62,c60a317c7767abb7,win,UFC 306: Riyadh Season Noche UFC,1,182,Yazmin Jauregui,Ketlen Souza,SUB,Rear Naked Choke
8bd4200561c77a62,4915c8a588513c22,win,UFC Fight Night: Nicolau vs. Perez,3,300,Marnic Mann,Ketlen Souza,U-DEC,
8bd4200561c77a62,4d0029ad31bdd85a,loss,UFC Fight Night: Kara-France vs. Albazi,1,105,Karine Silva,Ketlen Souza,SUB,Other - Lock
22b43be04d7454d0,1fcb50100d0e6bc6,loss,DWCS 8.10,1,37,Nick Klein,Heraldo Souza,SUB,Rear Naked Choke
c278e8843b8abfec,7d3927d916d95917,loss,Strikeforce Challengers 19,2,174,King Green,Charon Spain,SUB,Arm Triangle
411d012af19ecb59,9eb1ce435cc1536e,loss,UFC on FUEL TV: Mousasi vs Latifi,3,300,Adlan Amagov,Chris Spang,U-DEC,
411d012af19ecb59,53ed934a2afa76ae,win,Strikeforce - Barnett vs Cormier,1,205,Nah-Shon Burrell,Chris Spang,KO/TKO,Knees
411d012af19ecb59,3cb43492a197d852,loss,Strikeforce - Rockhold vs. Jardine,3,300,Ricky Legere Jr.,Chris Spang,U-DEC,
411d012af19ecb59,9b3b15de4c8d9029,win,Strikeforce Challengers 19,3,300,Joe Ray,Chris Spang,U-DEC,
b9eb5b4ed07d1525,f6b66c307423061c,win,Strikeforce Challengers 20,1,190,Willie Parks,Andreas Spang,KO/TKO,
a67f5afa8d6a1b80,7e551ddb1494a45f,win,UFC Fight Night: Sterling vs. Zalal,2,130,Marcus Buchecha,Ryan Spann,KO/TKO,Punch
a67f5afa8d6a1b80,182ee320edb1b5ed,win,UFC 318: Holloway vs. Poirier 3,1,167,Lukasz Brzeski,Ryan Spann,SUB,Guillotine Choke
a67f5afa8d6a1b80,74bc22b367cca118,loss,UFC Fight Night: Vettori vs. Dolidze 2,2,288,Waldo Cortes Acosta,Ryan Spann,KO/TKO,Punches
a67f5afa8d6a1b80,58dec0a39cdefa3f,win,UFC 307: Pereira vs. Rountree Jr.,1,95,Ovince Saint Preux,Ryan Spann,SUB,Guillotine Choke
a67f5afa8d6a1b80,f41e83de703acf85,loss,UFC Fight Night: Nicolau vs. Perez,2,196,Bogdan Guskov,Ryan Spann,KO/TKO,Punches
a67f5afa8d6a1b80,c53b0f678fe2f16a,loss,UFC Fight Night: Holloway vs. The Korean Zombie,3,300,Anthony Smith,Ryan Spann,S-DEC,
a67f5afa8d6a1b80,d6945828f5fa7492,loss,UFC Fight Night: Yan vs. Dvalishvili,1,218,Nikita Krylov,Ryan Spann,SUB,Triangle Choke
a67f5afa8d6a1b80,6f22afbc5f8e0bd3,win,UFC 281: Adesanya vs. Pereira,1,80,Dominick Reyes,Ryan Spann,KO/TKO,Punch
a67f5afa8d6a1b80,2fa88b72973478b6,win,UFC Fight Night: Blachowicz vs. Rakic,1,142,Ion Cutelaba,Ryan Spann,SUB,Guillotine Choke
a67f5afa8d6a1b80,d1621b3da377f34b,loss,UFC Fight Night: Smith vs. Spann,1,227,Anthony Smith,Ryan Spann,SUB,Rear Naked Choke
a67f5afa8d6a1b80,4944437e73071671,win,UFC Fight Night: Edwards vs. Muhammad,1,71,Misha Cirkunov,Ryan Spann,KO/TKO,Punches
a67f5afa8d6a1b80,1a484c452623181e,loss,UFC Fight Night: Covington vs. Woodley,1,163,Johnny Walker,Ryan Spann,KO/TKO,Punches
a67f5afa8d6a1b80,b70dfff154b135bf,win,UFC 249: Ferguson vs. Gaethje,3,300,Sam Alvey,Ryan Spann,S-DEC,
a67f5afa8d6a1b80,25548d526c3a7587,win,UFC Fight Night: Joanna vs. Waterson,2,121,Devin Clark,Ryan Spann,SUB,Guillotine Choke
a67f5afa8d6a1b80,413a4c217ee0193f,win,UFC 237: Namajunas vs. Andrade,1,127,Rogerio Nogueira,Ryan Spann,KO/TKO,Punch
a67f5afa8d6a1b80,30eaf1650bc359b3,win,UFC Fight Night: Marreta vs. Anders,3,300,Luis Henrique,Ryan Spann,U-DEC,
a67f5afa8d6a1b80,76f6479b97d371f4,win,DWCS 2.2,1,26,Emiliano Sordi,Ryan Spann,SUB,Guillotine Choke
a67f5afa8d6a1b80,474b66bf94eedd4a,loss,DWCS 1.3,1,15,Karl Roberson,Ryan Spann,KO/TKO,Elbows
1411c630ba711b64,30aa9b4d266eb622,loss,UFC Fight Night: Florian vs Lauzon,1,51,Anthony Johnson,Tommy Speer,KO/TKO,Punches
1411c630ba711b64,0fd639e6e28c51bb,loss,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,1,121,Mac Danzig,Tommy Speer,SUB,Rear Naked Choke
1411c630ba711b64,5a0b63e357c9cc9c,win,WEC 27: Marshall vs. McElfresh,1,273,Sidney Silva,Tommy Speer,KO/TKO,Punches
ae4650eb56ab6a11,bbf93892f1a9017c,loss,Affliction - Day of Reckoning,2,279,Brett Cooper,Patrick Speight,KO/TKO,Punches
ab850a77a0fa487d,1c85f793ea4f9caa,loss,UFC 203: Miocic vs. Overeem,2,49,Yancy Medeiros,Sean Spencer,SUB,Rear Naked Choke
ab850a77a0fa487d,d6e1205babf27a9d,loss,UFC Fight Night: Hendricks vs Thompson,3,265,Mike Pyle,Sean Spencer,KO/TKO,Elbow
ab850a77a0fa487d,6359bba789ce28ae,loss,UFC Fight Night: McGregor vs Siver,3,300,Cathal Pendred,Sean Spencer,U-DEC,
ab850a77a0fa487d,972b0643185b2570,win,UFC Fight Night: Bigfoot vs Arlovski,3,300,Paulo Thiago,Sean Spencer,U-DEC,
ab850a77a0fa487d,a5f39e8ff1398269,loss,UFC 171: Hendricks vs Lawler,3,300,Alex Garcia,Sean Spencer,S-DEC,
ab850a77a0fa487d,64e1197b8d5d0706,win,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3,300,Drew Dober,Sean Spencer,U-DEC,
ab850a77a0fa487d,95d86cec2a7124b3,win,UFC Fight Night: Teixeira vs Bader,3,300,Yuri Villefort,Sean Spencer,S-DEC,
ab850a77a0fa487d,df0d3dec831e2142,loss,UFC on FOX: Johnson vs Dodson,3,133,Rafael Natal,Sean Spencer,SUB,Arm Triangle
39d91e95949de3d9,e6ce8360ef43891c,win,UFC Fight Night: Holloway vs. Rodriguez,3,265,Leah Letson,Felicia Spencer,KO/TKO,Elbows
39d91e95949de3d9,138f719d370e8ba0,loss,UFC Fight Night: Font vs. Garbrandt,3,300,Norma Dumont,Felicia Spencer,S-DEC,
39d91e95949de3d9,dc38c78358e053c3,loss,UFC 250: Nunes vs. Spencer,5,300,Amanda Nunes,Felicia Spencer,U-DEC,
39d91e95949de3d9,8a85dffa80e6c7bd,win,UFC Fight Night: Benavidez vs. Figueiredo,1,217,Zarah Fairn,Felicia Spencer,KO/TKO,Punches
39d91e95949de3d9,240e9389cca3bd18,loss,UFC 240: Holloway vs. Edgar,3,300,Cristiane Justino,Felicia Spencer,U-DEC,
39d91e95949de3d9,4fe799b4fa1afb76,win,UFC Fight Night: Dos Anjos vs. Lee,1,204,Megan Anderson,Felicia Spencer,SUB,Rear Naked Choke
221b2a3070c7ce3e,9a27064991a9e9d4,loss,Strikeforce - Young Guns 2,1,176,Joey Armstrong,Sam Spengler,KO/TKO,
221b2a3070c7ce3e,7c29f7a1a73f57ea,loss,Strikeforce - Shamrock vs. Baroni,2,175,Seth Kleinbeck,Sam Spengler,KO/TKO,Punches
221b2a3070c7ce3e,f2ab106b3328215a,win,Strikeforce - Tank vs. Buentello,1,158,Frank Megallon,Sam Spengler,KO/TKO,Punches
5f2197acaba7d5ef,cf8f1ab36c1546be,loss,PRIDE 31: Unbreakable,1,80,Tsuyoshi Kohsaka,Mario Sperry,KO/TKO,Punch
5f2197acaba7d5ef,21b83513f621bcb1,win,PRIDE 29: Fists Of Fire,1,548,Hirotaka Yokoi,Mario Sperry,KO/TKO,Knees
5f2197acaba7d5ef,a128fd96b3df2a40,win,PRIDE Bushido 2,1,11,Mike Bencic,Mario Sperry,KO/TKO,Punch
5f2197acaba7d5ef,5d0761a3e4923899,loss,PRIDE Shockwave 2003,1,207,Yuki Kondo,Mario Sperry,KO/TKO,
5f2197acaba7d5ef,1fca4c6370e6bbe1,win,PRIDE 22: Beasts from the East 2,1,362,Andrei Kopylov,Mario Sperry,KO/TKO,
5f2197acaba7d5ef,d57f6294c610a86b,loss,PRIDE 20: Armed and Ready,3,300,Murilo Rua,Mario Sperry,U-DEC,
5f2197acaba7d5ef,96ae89d5885e5b7a,win,PRIDE 17: Championship Chaos,1,172,Igor Vovchanchyn,Mario Sperry,SUB,Arm Triangle
b9664eae2ac75262,f81f8cfe30e0a1e9,loss,UFC Fight Night: Moicano vs. The Korean Zombie,3,300,Deron Winn,Eric Spicely,U-DEC,
b9664eae2ac75262,20b5de395c0f1375,loss,UFC Fight Night: Thompson vs. Till,2,107,Darren Stewart,Eric Spicely,KO/TKO,Punch
b9664eae2ac75262,52db9c816eb99800,loss,The Ultimate Fighter: A New World Champion Finale,2,138,Gerald Meerschaert,Eric Spicely,KO/TKO,Kick
b9664eae2ac75262,3ad3acca165a5d90,loss,UFC 212: Aldo vs. Holloway,2,229,Antonio Carlos Junior,Eric Spicely,SUB,Rear Naked Choke
b9664eae2ac75262,481aef2d2802ec68,win,UFC on FOX: Shevchenko vs. Pena,1,134,Alessio Di Chirico,Eric Spicely,SUB,Triangle Choke
b9664eae2ac75262,66b8f3426f36fdf7,win,UFC Fight Night: Cyborg vs. Lansberg,1,178,Thiago Santos,Eric Spicely,SUB,Rear Naked Choke
b9664eae2ac75262,2ef96a4eb306fbb4,loss,UFC Fight Night: McDonald vs. Lineker,1,163,Sam Alvey,Eric Spicely,SUB,Guillotine Choke
71caa995674203aa,68326025db2d8f2a,nc,Strikeforce Challengers 12,1,6,Marius Zaromskis,Waachiim Spiritwolf,CNC,
71caa995674203aa,5751cf88f3e4a126,loss,Strikeforce Challengers 11,3,300,Billy Evangelista,Waachiim Spiritwolf,U-DEC,
f86cb5f25d545e0e,1e3d3545b6dd13a7,loss,UFC Fight Night: Reyes vs. Weidman,3,300,Tanner Boser,Daniel Spitz,U-DEC,
f86cb5f25d545e0e,f43f9861e73739c8,loss,UFC Fight Night: Rivera vs. Moraes,2,299,Walt Harris,Daniel Spitz,KO/TKO,Punches
f86cb5f25d545e0e,7864fc46de247f58,win,UFC Fight Night: Rockhold vs. Branch,1,24,Anthony Hamilton,Daniel Spitz,KO/TKO,Punches
f86cb5f25d545e0e,08b65f5009c34997,loss,UFC 209: Woodley vs. Thompson 2,3,300,Mark Godbeer,Daniel Spitz,U-DEC,
e2f6b2769aaedd6c,04b7bcc0e8488604,win,UFC Fight Night: Strickland vs. Hernandez,3,300,Ante Delija,Serghei Spivac,U-DEC,
e2f6b2769aaedd6c,ac977a0389682124,loss,UFC 316: Dvalishvili vs. O'Malley 2,3,300,Waldo Cortes Acosta,Serghei Spivac,U-DEC,
e2f6b2769aaedd6c,54d48b33e7240452,loss,UFC 311: Makhachev vs. Moicano,1,293,Jailton Almeida,Serghei Spivac,KO/TKO,Punches
e2f6b2769aaedd6c,84973bbdffaf0d0e,win,UFC Fight Night: Tybura vs. Spivac 2,1,104,Marcin Tybura,Serghei Spivac,SUB,Armbar
e2f6b2769aaedd6c,ea006bae605e2a6b,loss,UFC Fight Night: Gane vs. Spivac,2,224,Ciryl Gane,Serghei Spivac,KO/TKO,Punches
e2f6b2769aaedd6c,caeeb398f73d213a,win,UFC Fight Night: Lewis vs. Spivac,1,185,Derrick Lewis,Serghei Spivac,SUB,Arm Triangle
e2f6b2769aaedd6c,044d210d7b1eb519,win,UFC Fight Night: Santos vs. Hill,2,222,Augusto Sakai,Serghei Spivac,KO/TKO,Punches
e2f6b2769aaedd6c,cda06ff86cfe4f5f,win,UFC 272: Covington vs. Masvidal,1,136,Greg Hardy,Serghei Spivac,KO/TKO,Punches
e2f6b2769aaedd6c,b977ffcc6428046f,loss,UFC Fight Night: Brunson vs. Till,1,150,Tom Aspinall,Serghei Spivac,KO/TKO,Elbow
e2f6b2769aaedd6c,6fd9a013cea5a403,win,UFC Fight Night: Jung vs. Ige,3,300,Aleksei Oleinik,Serghei Spivac,U-DEC,
e2f6b2769aaedd6c,c3b6aa47e7532a7b,win,UFC Fight Night: Blaydes vs. Lewis,2,272,Jared Vanderaa,Serghei Spivac,KO/TKO,Punches
e2f6b2769aaedd6c,147e31abbe3927d0,win,UFC Fight Night: Figueiredo vs. Benavidez 2,3,300,Carlos Felipe,Serghei Spivac,M-DEC,
e2f6b2769aaedd6c,e30b9829e42aa4ca,loss,UFC Fight Night: Benavidez vs. Figueiredo,3,300,Marcin Tybura,Serghei Spivac,U-DEC,
e2f6b2769aaedd6c,8cd7ca0e7b861b3d,win,UFC 243: Whittaker vs. Adesanya,2,194,Tai Tuivasa,Serghei Spivac,SUB,Arm Triangle
e2f6b2769aaedd6c,e939acbd9894c686,loss,UFC Fight Night: Iaquinta vs. Cowboy,1,50,Walt Harris,Serghei Spivac,KO/TKO,Knees
87f3bbf52e6c9dc9,21487a2b78f0701a,win,DWCS 1.2,1,190,Angel De Anda,Daniel Spohn,SUB,Arm Triangle
87f3bbf52e6c9dc9,1117f90ee81e0bbf,loss,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,3,300,Patrick Walsh,Daniel Spohn,U-DEC,
c3ea8deeba00462b,d7b6e746510cc016,loss,Strikeforce - Payback,3,119,Donnie Liles,Pete Spratt,SUB,Rear Naked Choke
c3ea8deeba00462b,1d127ec120dcb58e,loss,UFC Fight Night: Stout vs Fisher,2,124,Tamdan McCrory,Pete Spratt,SUB,Triangle Choke
c3ea8deeba00462b,f25e367b1cb8fab5,loss,UFC 69: Shootout,2,177,Marcus Davis,Pete Spratt,SUB,Ankle Lock
c3ea8deeba00462b,4cd909fa0d3e0483,win,The Ultimate Fighter: The Comeback Finale,2,71,Jeremy Jackson,Pete Spratt,SUB,Injury
c3ea8deeba00462b,44e4a1caae180261,loss,UFC Fight Night 1,1,113,Josh Koscheck,Pete Spratt,SUB,Rear Naked Choke
c3ea8deeba00462b,70e090dc6a68d8a3,loss,TKO 14,1,220,Georges St-Pierre,Pete Spratt,SUB,Rear Naked Choke
c3ea8deeba00462b,808245ba66df5f1c,win,UFC 42: Sudden Impact,2,148,Robbie Lawler,Pete Spratt,SUB,Injury
c3ea8deeba00462b,497a87188392e057,loss,UFC 40: Vendetta,1,105,Carlos Newton,Pete Spratt,SUB,Kimura
c3ea8deeba00462b,3c27780140809908,win,UFC 37.5: As Real As It Gets,1,145,Zach Light,Pete Spratt,SUB,Armbar
37cc294027f55e4d,d43c007dab9c51b0,loss,UFC Fight Night: Smith vs. Rakic,1,218,Alex Caceres,Austin Springer,SUB,Rear Naked Choke
37cc294027f55e4d,e93a446ad5e483de,win,DWCS 2.2,3,250,Giga Chikadze,Austin Springer,SUB,Rear Naked Choke
6506c1d34da9c013,d361b51952944a26,win,UFC 217: Bisping vs. St-Pierre,3,263,Michael Bisping,Georges St-Pierre,SUB,Rear Naked Choke
6506c1d34da9c013,7ff036c99621eb1c,win,UFC 167: St-Pierre vs Hendricks,5,300,Johny Hendricks,Georges St-Pierre,S-DEC,
6506c1d34da9c013,e5e3c3a055df3016,win,UFC 158: St-Pierre vs Diaz,5,300,Nick Diaz,Georges St-Pierre,U-DEC,
6506c1d34da9c013,8d12287f672cabd8,win,UFC 154: St-Pierre vs Condit,5,300,Carlos Condit,Georges St-Pierre,U-DEC,
6506c1d34da9c013,9c3c0818f0c32768,win,UFC 129: St-Pierre vs Shields,5,300,Jake Shields,Georges St-Pierre,U-DEC,
6506c1d34da9c013,e87b5c403533b057,win,UFC 124: St-Pierre vs Koscheck 2,5,300,Josh Koscheck,Georges St-Pierre,U-DEC,
6506c1d34da9c013,d0e4876ab954d27d,win,UFC 111: St-Pierre vs Hardy,5,300,Dan Hardy,Georges St-Pierre,U-DEC,
6506c1d34da9c013,b0dfb313364a7c80,win,UFC 100,5,300,Thiago Alves,Georges St-Pierre,U-DEC,
6506c1d34da9c013,a158e4ff7ea93d43,win,UFC 94: St-Pierre vs Penn 2,4,300,BJ Penn,Georges St-Pierre,KO/TKO,
6506c1d34da9c013,a23b4817f0b773c8,win,UFC 87: Seek And Destroy,5,300,Jon Fitch,Georges St-Pierre,U-DEC,
6506c1d34da9c013,67948da92e6c9bdc,win,UFC 83: Serra vs St-Pierre 2,2,285,Matt Serra,Georges St-Pierre,KO/TKO,Knees
6506c1d34da9c013,71e3272f7ebcca26,win,UFC 79: Nemesis,2,294,Matt Hughes,Georges St-Pierre,SUB,Armbar
6506c1d34da9c013,675cbe90f6d96feb,win,UFC 74: Respect,3,300,Josh Koscheck,Georges St-Pierre,U-DEC,
6506c1d34da9c013,9f60dd19c5705d45,loss,UFC 69: Shootout,1,205,Matt Serra,Georges St-Pierre,KO/TKO,Punches
6506c1d34da9c013,148f5128a45e9212,win,UFC 65: Bad Intentions,2,85,Matt Hughes,Georges St-Pierre,KO/TKO,Kick
6506c1d34da9c013,817c3b44517daa91,win,UFC 58: USA vs Canada,3,300,BJ Penn,Georges St-Pierre,S-DEC,
6506c1d34da9c013,388df822e50b04f8,win,UFC 56: Full Force,2,173,Sean Sherk,Georges St-Pierre,KO/TKO,Elbows
6506c1d34da9c013,beaa6ae419b8c8c6,win,UFC 54: Boiling Point,1,249,Frank Trigg,Georges St-Pierre,SUB,Rear Naked Choke
6506c1d34da9c013,f4e6f8223d0816fe,win,UFC 52: Couture vs Liddell 2,3,300,Jason Miller,Georges St-Pierre,U-DEC,
6506c1d34da9c013,89c5be34881fb94c,win,TKO 19,1,112,Dave Strasser,Georges St-Pierre,SUB,Kimura
6506c1d34da9c013,6f21a27075f0695c,loss,UFC 50: The War Of '04,1,299,Matt Hughes,Georges St-Pierre,SUB,Armbar
6506c1d34da9c013,a40e421630b67e5c,win,UFC 48: Payback,1,102,Jay Hieron,Georges St-Pierre,KO/TKO,Punches
6506c1d34da9c013,1bc4996fa543a91a,win,UFC 46: Supernatural,3,300,Karo Parisyan,Georges St-Pierre,U-DEC,
6506c1d34da9c013,70e090dc6a68d8a3,win,TKO 14,1,220,Pete Spratt,Georges St-Pierre,SUB,Rear Naked Choke
6506c1d34da9c013,617c3c10e5b45a58,win,UCC 12,2,285,Thomas Denny,Georges St-Pierre,KO/TKO,Knee
6506c1d34da9c013,d15b5d5c4a5951b3,win,UCC 11,1,123,Travis Galbraith,Georges St-Pierre,KO/TKO,Elbows
6506c1d34da9c013,5471cd3d79067e0d,win,UCC 10,1,203,Justin Bruckmann,Georges St-Pierre,SUB,Armbar
6506c1d34da9c013,5601f096a0d323f9,win,UCC 7,1,290,Ivan Menjivar,Georges St-Pierre,KO/TKO,Punches
6436029b50a9c255,0914449e4fa9258f,loss,Strikeforce - Diaz vs. Cyborg,1,62,Isaiah Hill,Bobby Stack,SUB,Triangle Choke
6436029b50a9c255,d69249b26102b292,win,Strikeforce - Fedor vs. Werdum,3,300,Derrick Burnsed,Bobby Stack,S-DEC,
6436029b50a9c255,80baa3ae3092693d,win,Strikeforce - Destruction,3,300,Cyrillo Padilha,Bobby Stack,U-DEC,
6436029b50a9c255,3d6ec1310997fbe6,win,Strikeforce - Melendez vs. Thomson,3,180,Jose Palacios,Bobby Stack,U-DEC,
6436029b50a9c255,12053410a45e4311,loss,Strikeforce - Young Guns 2,2,172,Issac DeJesus,Bobby Stack,SUB,Guillotine Choke
69a400af4420cd6a,3636ca71c557c5e8,loss,UFC Fight Night: Namajunas vs. VanZant,1,265,Santiago Ponzinibbio,Andreas Stahl,KO/TKO,Punch
69a400af4420cd6a,5da651d5867cbdfe,loss,UFC on FOX: Lawler vs Brown,3,300,Gilbert Burns,Andreas Stahl,U-DEC,
6dd758d34da8d254,86afc59ec117c1ba,loss,UFC 191: Johnson vs Dodson 2,2,148,Joe Riggs,Ron Stallings,DQ,
6dd758d34da8d254,3845a6838fe00265,win,UFC Fight Night: Mendes vs Lamas,3,300,Justin Jones,Ron Stallings,U-DEC,
6dd758d34da8d254,837a7a922066b214,loss,UFC Fight Night: McGregor vs Siver,1,217,Uriah Hall,Ron Stallings,KO/TKO,
6dd758d34da8d254,e935a2b543d057e5,loss,Strikeforce Challengers 17,3,300,Adlan Amagov,Ron Stallings,S-DEC,
bf7ad5628363eec9,6fd1edb58d271f7c,loss,UFC Fight Night: Magny vs. Prates,1,259,Da'Mon Blackshear,Cody Stamann,SUB,Rear Naked Choke
bf7ad5628363eec9,753735b48b1c20b9,loss,UFC Fight Night: Cannonier vs. Imavov,3,300,Taylor Lapilus,Cody Stamann,U-DEC,
bf7ad5628363eec9,14e689e60419d469,loss,UFC Fight Night: Rozenstruik vs. Almeida,3,300,Douglas Silva de Andrade,Cody Stamann,U-DEC,
bf7ad5628363eec9,354dc211166a3982,win,UFC 283: Teixeira vs. Hill,3,300,Luan Lacerda,Cody Stamann,U-DEC,
bf7ad5628363eec9,8b5c760f34daafe0,win,UFC Fight Night: Kattar vs. Emmett,1,59,Eddie Wineland,Cody Stamann,KO/TKO,Punches
bf7ad5628363eec9,80f65ee9b6f8d63b,loss,UFC 270: Ngannou vs. Gane,1,47,Said Nurmagomedov,Cody Stamann,SUB,Guillotine Choke
bf7ad5628363eec9,26202a4bd36d3fd2,loss,UFC Fight Night: Reyes vs. Prochazka,3,300,Merab Dvalishvili,Cody Stamann,U-DEC,
bf7ad5628363eec9,d4c314616eac8f8b,loss,UFC Fight Night: Kattar vs. Ige,3,300,Jimmie Rivera,Cody Stamann,U-DEC,
bf7ad5628363eec9,c6ca435e24c5f4e4,win,UFC 250: Nunes vs. Spencer,3,300,Brian Kelleher,Cody Stamann,U-DEC,
bf7ad5628363eec9,b87863a2de433824,draw,UFC Fight Night: Overeem vs. Rozenstruik,3,300,Song Yadong,Cody Stamann,M-DEC,
bf7ad5628363eec9,3744d4cdaa6b242b,win,UFC 235: Jones vs. Smith,3,300,Alejandro Perez,Cody Stamann,U-DEC,
bf7ad5628363eec9,e65ffb177a2c7669,loss,UFC 228: Woodley vs. Till,2,222,Aljamain Sterling,Cody Stamann,SUB,Suloev Stretch
bf7ad5628363eec9,12a64dfb8147566b,win,UFC 222: Cyborg vs. Kunitskaya,3,300,Bryan Caraway,Cody Stamann,S-DEC,
bf7ad5628363eec9,e08479759c296bb1,win,UFC 216: Ferguson vs. Lee,3,300,Tom Duquesnoy,Cody Stamann,S-DEC,
bf7ad5628363eec9,1645ed92dcdc5c03,win,UFC 213: Romero vs. Whittaker,3,300,Terrion Ware,Cody Stamann,U-DEC,
175852708cb55776,2d205cc1da2e7930,loss,UFC Fight Night: McDonald vs. Lineker,1,156,Cortney Casey,Cristina Stanciu,KO/TKO,Elbows
175852708cb55776,1a0bf11582ae518b,loss,UFC Fight Night: Rothwell vs Dos Santos,3,300,Maryna Moroz,Cristina Stanciu,U-DEC,
579fcdfcabd23a7b,e2b547e64f6532bb,loss,UFC on FUEL TV: Silva vs. Stann,2,248,Wanderlei Silva,Brian Stann,KO/TKO,Punch
579fcdfcabd23a7b,c97d0a476c2e7cb5,loss,UFC 152: Jones vs Belfort,3,300,Michael Bisping,Brian Stann,U-DEC,
579fcdfcabd23a7b,990bf4ef60890853,win,UFC on FUEL TV: Gustafsson vs Silva,1,146,Alessio Sakara,Brian Stann,KO/TKO,Punch
579fcdfcabd23a7b,63ee688385bf7c69,loss,UFC 136: Edgar vs Maynard 3,2,231,Chael Sonnen,Brian Stann,SUB,Arm Triangle
579fcdfcabd23a7b,6617170d3659b175,win,UFC 130: Rampage vs Hamill,2,269,Jorge Santiago,Brian Stann,KO/TKO,Punch
579fcdfcabd23a7b,075be81e3f92c2bf,win,UFC 125: Resolution,1,217,Chris Leben,Brian Stann,KO/TKO,Knee
579fcdfcabd23a7b,a3902e22c10725c4,win,UFC Live: Jones vs Matyushenko,3,190,Mike Massenzio,Brian Stann,SUB,Triangle Choke
579fcdfcabd23a7b,adddc6e46da5ca19,loss,UFC 109: Relentless,3,300,Phil Davis,Brian Stann,U-DEC,
579fcdfcabd23a7b,c32b24a24d946893,win,The Ultimate Fighter: Heavyweights Finale,3,300,Rodney Wallace,Brian Stann,U-DEC,
579fcdfcabd23a7b,c1be2b862f737c18,win,UFC Fight Night: Diaz vs Guillard,3,300,Steve Cantwell,Brian Stann,U-DEC,
579fcdfcabd23a7b,1f64e532f942ef57,loss,UFC 97: Redemption,1,233,Krzysztof Soszynski,Brian Stann,SUB,Kimura
579fcdfcabd23a7b,3c41705038dfceb8,loss,WEC 35: Condit vs. Miura,2,241,Steve Cantwell,Brian Stann,KO/TKO,Punch
579fcdfcabd23a7b,eadcd1aaf588c786,win,WEC 33: Marshall vs. Stann,1,95,Doug Marshall,Brian Stann,KO/TKO,Punch
579fcdfcabd23a7b,88eb01209d15b87c,win,WEC 30: McCullough vs. Crunkilton,1,187,Jeremiah Billington,Brian Stann,KO/TKO,Punches
579fcdfcabd23a7b,8a972b30a6660651,win,WEC 28: Faber vs. Farrar,1,297,Craig Zellner,Brian Stann,KO/TKO,Punches
