fight_id,fighter,kd,sig_str_pct,td_pct,sub_att,rev,round,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sig_str_landed,sig_str_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_secs
358468724d7d4322,Vince Morales,0,40,,0,0,2,16,40,16,40,0,0,16,40,11,34,1,1,4,5,16,40,0,0,0,0,0
358468724d7d4322,Vince Morales,0,46,,0,0,3,32,69,32,69,0,0,32,69,22,54,8,12,2,3,30,64,2,5,0,0,0
5c281439d20184f1,Jan Blachowicz,0,43,,1,0,0,31,71,53,94,0,0,,,,,,,,,,,,,,,1
5c281439d20184f1,Jan Blachowicz,0,47,,0,0,1,25,53,25,53,0,0,25,53,7,24,6,14,12,15,25,51,0,2,0,0,0
5c281439d20184f1,Jan Blachowicz,0,33,,1,0,2,1,3,23,26,0,0,1,3,0,1,1,1,0,1,1,3,0,0,0,0,0
5c281439d20184f1,Jan Blachowicz,0,33,,0,0,3,5,15,5,15,0,0,5,15,1,6,2,6,2,3,5,15,0,0,0,0,1
5c281439d20184f1,Aleksandar Rakic,0,31,25,0,0,0,27,85,61,125,1,4,,,,,,,,,,,,,,,273
5c281439d20184f1,Aleksandar Rakic,0,23,0,0,0,1,12,52,12,52,0,2,12,52,1,32,1,8,10,12,12,52,0,0,0,0,0
5c281439d20184f1,Aleksandar Rakic,0,52,50,0,0,2,10,19,44,59,1,2,10,19,10,17,0,0,0,2,0,4,0,0,10,15,273
5c281439d20184f1,Aleksandar Rakic,0,35,,0,0,3,5,14,5,14,0,0,5,14,3,11,1,1,1,2,5,14,0,0,0,0,0
8b0ff8defc1a14f4,Ben Alloway,0,32,50,0,0,0,9,28,25,47,1,2,,,,,,,,,,,,,,,87
8b0ff8defc1a14f4,Ben Alloway,0,40,,0,0,1,2,5,6,10,0,0,2,5,1,4,1,1,0,0,2,5,0,0,0,0,0
8b0ff8defc1a14f4,Ben Alloway,0,27,100,0,0,2,3,11,8,18,1,1,3,11,2,8,0,0,1,3,2,9,0,1,1,1,64
8b0ff8defc1a14f4,Ben Alloway,0,33,0,0,0,3,4,12,11,19,0,1,4,12,4,11,0,1,0,0,4,11,0,1,0,0,23
8b0ff8defc1a14f4,Ryan LaFlare,0,41,75,1,1,0,37,90,57,115,6,8,,,,,,,,,,,,,,,580
8b0ff8defc1a14f4,Ryan LaFlare,0,45,100,0,0,1,10,22,24,38,3,3,10,22,7,19,3,3,0,0,0,3,6,12,4,7,249
8b0ff8defc1a14f4,Ryan LaFlare,0,42,66,1,0,2,17,40,22,47,2,3,17,40,8,27,7,11,2,2,10,22,6,14,1,4,124
8b0ff8defc1a14f4,Ryan LaFlare,0,35,50,0,1,3,10,28,11,30,1,2,10,28,8,20,2,7,0,1,2,6,5,15,3,7,207
c420c376cc1d149c,Tim Elliott,1,44,33,0,0,0,79,179,117,227,3,9,,,,,,,,,,,,,,,52
c420c376cc1d149c,Tim Elliott,1,43,60,0,0,1,36,82,44,94,3,5,36,82,16,52,6,14,14,16,31,76,5,6,0,0,31
c420c376cc1d149c,Tim Elliott,0,44,0,0,0,2,23,52,44,76,0,4,23,52,9,35,5,7,9,10,14,40,9,12,0,0,21
c420c376cc1d149c,Tim Elliott,0,44,,0,0,3,20,45,29,57,0,0,20,45,5,26,4,5,11,14,19,44,1,1,0,0,0
c420c376cc1d149c,Tagir Ulanbekov,0,48,20,1,0,0,90,186,111,212,2,10,,,,,,,,,,,,,,,295
c420c376cc1d149c,Tagir Ulanbekov,0,48,,0,0,1,38,78,38,78,0,0,38,78,30,68,8,10,0,0,34,73,4,5,0,0,26
c420c376cc1d149c,Tagir Ulanbekov,0,46,14,0,0,2,21,45,26,50,1,7,21,45,18,41,3,4,0,0,12,35,9,10,0,0,88
c420c376cc1d149c,Tagir Ulanbekov,0,49,33,1,0,3,31,63,47,84,1,3,31,63,22,53,4,5,5,5,19,50,10,11,2,2,181
e186bd5e556f1b5e,Geoff Neal,0,67,50,0,0,0,41,61,53,73,2,4,,,,,,,,,,,,,,,217
e186bd5e556f1b5e,Geoff Neal,0,60,66,0,0,1,14,23,18,27,2,3,14,23,14,22,0,1,0,0,5,12,5,7,4,4,94
e186bd5e556f1b5e,Geoff Neal,0,71,0,0,0,2,27,38,35,46,0,1,27,38,27,38,0,0,0,0,3,6,1,1,23,31,123
e186bd5e556f1b5e,Niko Price,1,42,0,0,1,0,24,57,42,79,0,2,,,,,,,,,,,,,,,53
e186bd5e556f1b5e,Niko Price,1,44,0,0,1,1,16,36,26,47,0,2,16,36,8,22,7,13,1,1,8,24,6,8,2,4,51
e186bd5e556f1b5e,Niko Price,0,38,,0,0,2,8,21,16,32,0,0,8,21,7,19,0,1,1,1,6,15,0,0,2,6,2
6e2254b4fd39ce40,David Terrell,1,71,,0,0,0,5,7,5,7,0,0,,,,,,,,,,,,,,,8
6e2254b4fd39ce40,David Terrell,1,71,,0,0,1,5,7,5,7,0,0,5,7,5,7,0,0,0,0,1,2,0,0,4,5,8
6e2254b4fd39ce40,Matt Lindland,0,0,,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,0
6e2254b4fd39ce40,Matt Lindland,0,0,,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
39417b7d07c2fd83,Shauna Bannon,0,59,0,0,0,0,29,49,158,183,0,1,,,,,,,,,,,,,,,110
39417b7d07c2fd83,Shauna Bannon,0,28,,0,0,1,2,7,82,88,0,0,2,7,1,5,0,0,1,2,2,7,0,0,0,0,9
39417b7d07c2fd83,Shauna Bannon,0,71,,0,0,2,20,28,64,76,0,0,20,28,13,18,7,8,0,2,10,17,1,2,9,9,101
39417b7d07c2fd83,Shauna Bannon,0,50,0,0,0,3,7,14,12,19,0,1,7,14,2,8,2,3,3,3,7,14,0,0,0,0,0
39417b7d07c2fd83,Nicolle Caliari,0,52,44,1,0,0,20,38,50,68,4,9,,,,,,,,,,,,,,,558
39417b7d07c2fd83,Nicolle Caliari,0,66,100,0,0,1,6,9,25,28,2,2,6,9,5,8,1,1,0,0,4,7,0,0,2,2,273
39417b7d07c2fd83,Nicolle Caliari,0,42,16,0,0,2,6,14,10,18,1,6,6,14,5,13,1,1,0,0,1,9,1,1,4,4,155
39417b7d07c2fd83,Nicolle Caliari,0,53,100,1,0,3,8,15,15,22,1,1,8,15,8,14,0,1,0,0,3,10,1,1,4,4,130
434abaea90ccd299,Lucas Rocha,0,50,75,0,0,0,115,226,130,244,3,4,,,,,,,,,,,,,,,85
434abaea90ccd299,Lucas Rocha,0,37,,0,0,1,15,40,15,40,0,0,15,40,9,32,5,7,1,1,14,37,0,1,1,2,9
434abaea90ccd299,Lucas Rocha,0,45,100,0,0,2,40,87,49,96,1,1,40,87,28,70,11,15,1,2,31,74,6,9,3,4,58
434abaea90ccd299,Lucas Rocha,0,60,66,0,0,3,60,99,66,108,2,3,60,99,44,82,14,15,2,2,55,94,5,5,0,0,18
434abaea90ccd299,Stewart Nicoll,0,32,10,0,0,0,45,138,46,139,2,20,,,,,,,,,,,,,,,90
434abaea90ccd299,Stewart Nicoll,0,36,16,0,0,1,14,38,14,38,2,12,14,38,11,35,1,1,2,2,14,38,0,0,0,0,90
434abaea90ccd299,Stewart Nicoll,0,38,0,0,0,2,21,54,22,55,0,4,21,54,20,52,1,2,0,0,21,52,0,2,0,0,0
434abaea90ccd299,Stewart Nicoll,0,21,0,0,0,3,10,46,10,46,0,4,10,46,10,46,0,0,0,0,10,45,0,1,0,0,0
ece3a7a9e930ef9d,Uriah Hall,1,43,,0,0,0,34,79,41,86,0,0,,,,,,,,,,,,,,,25
ece3a7a9e930ef9d,Uriah Hall,0,36,,0,0,1,12,33,12,33,0,0,12,33,11,32,1,1,0,0,11,32,1,1,0,0,0
ece3a7a9e930ef9d,Uriah Hall,1,54,,0,0,2,20,37,20,37,0,0,20,37,18,34,2,3,0,0,9,20,0,0,11,17,25
ece3a7a9e930ef9d,Uriah Hall,0,22,,0,0,3,2,9,9,16,0,0,2,9,2,9,0,0,0,0,2,9,0,0,0,0,0
ece3a7a9e930ef9d,Antonio Carlos Junior,0,31,37,0,0,0,22,69,81,148,3,8,,,,,,,,,,,,,,,642
ece3a7a9e930ef9d,Antonio Carlos Junior,0,33,50,0,0,1,13,39,31,59,2,4,13,39,8,34,4,4,1,1,11,37,0,0,2,2,188
ece3a7a9e930ef9d,Antonio Carlos Junior,0,40,0,0,0,2,9,22,32,45,0,3,9,22,8,21,1,1,0,0,7,20,2,2,0,0,189
ece3a7a9e930ef9d,Antonio Carlos Junior,0,0,100,0,0,3,0,8,18,44,1,1,0,8,0,8,0,0,0,0,0,8,0,0,0,0,265
fdafa20b7ec8cb44,David Terrell,0,71,25,2,0,0,10,14,21,25,1,4,,,,,,,,,,,,,,,74
fdafa20b7ec8cb44,David Terrell,0,71,25,2,0,1,10,14,21,25,1,4,10,14,6,9,1,1,3,4,1,3,4,4,5,7,74
fdafa20b7ec8cb44,Scott Smith,0,50,,0,0,0,3,6,4,7,0,0,,,,,,,,,,,,,,,84
fdafa20b7ec8cb44,Scott Smith,0,50,,0,0,1,3,6,4,7,0,0,3,6,1,3,1,1,1,2,2,3,0,0,1,3,84
3b2a24db4eeaeede,Don'Tale Mayes,0,50,,0,0,0,1,2,3,4,0,0,,,,,,,,,,,,,,,0
3b2a24db4eeaeede,Don'Tale Mayes,0,50,,0,0,1,1,2,3,4,0,0,1,2,1,2,0,0,0,0,1,2,0,0,0,0,0
3b2a24db4eeaeede,Valter Walker,0,33,50,1,0,0,1,3,5,9,1,2,,,,,,,,,,,,,,,58
3b2a24db4eeaeede,Valter Walker,0,33,50,1,0,1,1,3,5,9,1,2,1,3,0,2,0,0,1,1,1,3,0,0,0,0,58
f3e1c02ce14bccfe,Derrick Lewis,0,64,0,0,1,0,53,82,60,91,0,2,,,,,,,,,,,,,,,248
f3e1c02ce14bccfe,Derrick Lewis,0,54,0,0,1,1,17,31,21,36,0,1,17,31,13,27,3,3,1,1,1,4,3,3,13,24,70
f3e1c02ce14bccfe,Derrick Lewis,0,70,0,0,0,2,36,51,39,55,0,1,36,51,34,49,2,2,0,0,1,2,2,2,33,47,178
f3e1c02ce14bccfe,Ruan Potts,0,53,33,1,0,0,7,13,31,40,1,3,,,,,,,,,,,,,,,100
f3e1c02ce14bccfe,Ruan Potts,0,58,33,1,0,1,7,12,23,28,1,3,7,12,2,5,2,4,3,3,5,9,0,0,2,3,100
f3e1c02ce14bccfe,Ruan Potts,0,0,,0,0,2,0,1,8,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
f882cf76a8bce308,Kevin Aguilar,0,32,,0,0,0,9,28,9,28,0,0,,,,,,,,,,,,,,,0
f882cf76a8bce308,Kevin Aguilar,0,32,,0,0,1,9,28,9,28,0,0,9,28,4,22,3,4,2,2,9,28,0,0,0,0,0
f882cf76a8bce308,Zubaira Tukhugov,2,77,,0,0,0,28,36,28,37,0,0,,,,,,,,,,,,,,,9
f882cf76a8bce308,Zubaira Tukhugov,2,77,,0,0,1,28,36,28,37,0,0,28,36,26,34,2,2,0,0,15,22,0,0,13,14,9
420f4e4dc341eb57,Alan Jouban,3,50,,0,0,0,86,169,105,191,0,0,,,,,,,,,,,,,,,97
420f4e4dc341eb57,Alan Jouban,2,55,,0,0,1,24,43,34,53,0,0,24,43,16,33,5,6,3,4,7,16,2,2,15,25,95
420f4e4dc341eb57,Alan Jouban,1,47,,0,0,2,19,40,28,52,0,0,19,40,8,26,5,7,6,7,16,36,2,2,1,2,0
420f4e4dc341eb57,Alan Jouban,0,50,,0,0,3,43,86,43,86,0,0,43,86,22,61,10,13,11,12,42,84,1,2,0,0,2
420f4e4dc341eb57,Belal Muhammad,0,38,25,0,0,0,77,199,108,239,2,8,,,,,,,,,,,,,,,181
420f4e4dc341eb57,Belal Muhammad,0,30,50,0,0,1,7,23,9,25,1,2,7,23,6,20,0,0,1,3,4,17,1,3,2,3,67
420f4e4dc341eb57,Belal Muhammad,0,28,20,0,0,2,13,46,35,76,1,5,13,46,11,43,0,0,2,3,9,39,3,5,1,2,93
420f4e4dc341eb57,Belal Muhammad,0,43,0,0,0,3,57,130,64,138,0,1,57,130,54,127,3,3,0,0,56,129,1,1,0,0,21
278cd1803ccc004f,Chris Cariaso,0,46,0,1,1,0,37,79,54,104,0,1,,,,,,,,,,,,,,,251
278cd1803ccc004f,Chris Cariaso,0,59,,0,0,1,22,37,25,40,0,0,22,37,4,17,13,15,5,5,18,33,3,3,1,1,0
278cd1803ccc004f,Chris Cariaso,0,36,0,0,0,2,12,33,14,37,0,1,12,33,5,24,2,4,5,5,11,31,1,2,0,0,0
278cd1803ccc004f,Chris Cariaso,0,33,,1,1,3,3,9,15,27,0,0,3,9,2,7,0,0,1,2,1,3,0,0,2,6,251
278cd1803ccc004f,Sergio Pettis,1,30,75,0,0,0,37,122,80,169,3,4,,,,,,,,,,,,,,,352
278cd1803ccc004f,Sergio Pettis,1,31,50,0,0,1,24,77,42,98,1,2,24,77,21,72,3,5,0,0,9,41,0,1,15,35,150
278cd1803ccc004f,Sergio Pettis,0,27,100,0,0,2,10,37,31,59,2,2,10,37,8,35,0,0,2,2,6,30,0,0,4,7,168
278cd1803ccc004f,Sergio Pettis,0,37,,0,0,3,3,8,7,12,0,0,3,8,3,8,0,0,0,0,0,4,0,0,3,4,34
a3ef3d05ddd80a94,Mauricio Rua,0,54,,0,0,0,17,31,21,35,0,0,,,,,,,,,,,,,,,1
a3ef3d05ddd80a94,Mauricio Rua,0,54,,0,0,1,17,31,21,35,0,0,17,31,4,17,3,4,10,10,17,31,0,0,0,0,1
a3ef3d05ddd80a94,Ihor Potieria,1,51,0,0,0,0,21,41,27,47,0,2,,,,,,,,,,,,,,,38
a3ef3d05ddd80a94,Ihor Potieria,1,51,0,0,0,1,21,41,27,47,0,2,21,41,16,35,3,4,2,2,13,31,5,6,3,4,38
d417609ea9670fb3,Joe Proctor,0,32,,0,0,0,15,46,15,46,0,0,,,,,,,,,,,,,,,0
d417609ea9670fb3,Joe Proctor,0,32,,0,0,1,15,46,15,46,0,0,15,46,2,26,4,7,9,13,15,46,0,0,0,0,0
d417609ea9670fb3,Yancy Medeiros,1,37,,1,0,0,25,66,25,66,0,0,,,,,,,,,,,,,,,27
d417609ea9670fb3,Yancy Medeiros,1,37,,1,0,1,25,66,25,66,0,0,25,66,8,40,9,17,8,9,21,59,1,1,3,6,27
40fa4f8b4b93884e,Muhammad Naimov,0,37,0,0,0,0,18,48,35,69,0,5,,,,,,,,,,,,,,,128
40fa4f8b4b93884e,Muhammad Naimov,0,61,0,0,0,1,11,18,20,30,0,2,11,18,3,9,5,5,3,4,8,14,3,4,0,0,60
40fa4f8b4b93884e,Muhammad Naimov,0,23,0,0,0,2,6,26,14,35,0,3,6,26,3,18,1,4,2,4,4,22,2,4,0,0,68
40fa4f8b4b93884e,Muhammad Naimov,0,25,,0,0,3,1,4,1,4,0,0,1,4,1,2,0,1,0,1,1,4,0,0,0,0,0
40fa4f8b4b93884e,Mairon Santos,1,60,0,0,0,0,27,45,43,61,0,1,,,,,,,,,,,,,,,47
40fa4f8b4b93884e,Mairon Santos,0,46,,0,0,1,7,15,15,23,0,0,7,15,2,9,3,4,2,2,6,14,1,1,0,0,19
40fa4f8b4b93884e,Mairon Santos,0,66,0,0,0,2,16,24,24,32,0,1,16,24,6,13,5,6,5,5,10,17,6,7,0,0,25
40fa4f8b4b93884e,Mairon Santos,1,66,,0,0,3,4,6,4,6,0,0,4,6,3,5,0,0,1,1,3,3,0,0,1,3,3
762de3b0b32ba937,Travis Browne,0,44,66,0,0,0,51,114,61,124,2,3,,,,,,,,,,,,,,,167
762de3b0b32ba937,Travis Browne,0,33,,0,0,1,8,24,8,24,0,0,8,24,1,9,6,13,1,2,7,23,1,1,0,0,0
762de3b0b32ba937,Travis Browne,0,38,100,0,0,2,13,34,14,35,1,1,13,34,3,18,9,15,1,1,11,32,2,2,0,0,56
762de3b0b32ba937,Travis Browne,0,53,50,0,0,3,30,56,39,65,1,2,30,56,27,50,3,5,0,1,5,17,0,0,25,39,111
762de3b0b32ba937,Matt Mitrione,1,44,0,0,0,0,27,61,28,62,0,1,,,,,,,,,,,,,,,0
762de3b0b32ba937,Matt Mitrione,1,32,,0,0,1,8,25,9,26,0,0,8,25,4,21,1,1,3,3,7,21,1,4,0,0,0
762de3b0b32ba937,Matt Mitrione,0,46,0,0,0,2,14,30,14,30,0,1,14,30,8,24,1,1,5,5,14,30,0,0,0,0,0
762de3b0b32ba937,Matt Mitrione,0,83,,0,0,3,5,6,5,6,0,0,5,6,2,3,1,1,2,2,4,5,1,1,0,0,0
3249bbbb7ce837ef,John Makdessi,0,50,,0,0,0,131,261,134,265,0,0,,,,,,,,,,,,,,,0
3249bbbb7ce837ef,John Makdessi,0,46,,0,0,1,30,64,30,64,0,0,30,64,17,44,1,4,12,16,30,64,0,0,0,0,0
3249bbbb7ce837ef,John Makdessi,0,49,,0,0,2,41,83,41,83,0,0,41,83,27,65,10,14,4,4,39,79,2,4,0,0,0
3249bbbb7ce837ef,John Makdessi,0,52,,0,0,3,60,114,63,118,0,0,60,114,55,102,2,7,3,5,51,101,9,13,0,0,0
3249bbbb7ce837ef,Ross Pearson,0,35,0,0,0,0,79,224,81,226,0,2,,,,,,,,,,,,,,,18
3249bbbb7ce837ef,Ross Pearson,0,41,,0,0,1,27,65,27,65,0,0,27,65,14,48,1,4,12,13,27,65,0,0,0,0,0
3249bbbb7ce837ef,Ross Pearson,0,33,,0,0,2,30,89,30,89,0,0,30,89,21,74,6,6,3,9,30,89,0,0,0,0,0
3249bbbb7ce837ef,Ross Pearson,0,31,0,0,0,3,22,70,24,72,0,2,22,70,16,60,2,5,4,5,22,69,0,1,0,0,18
460b421493dd9fb8,Roan Carneiro,0,61,87,4,0,0,22,36,59,77,7,8,,,,,,,,,,,,,,,711
460b421493dd9fb8,Roan Carneiro,0,66,100,0,0,1,8,12,16,20,2,2,8,12,7,11,0,0,1,1,4,6,0,0,4,6,190
460b421493dd9fb8,Roan Carneiro,0,60,100,2,0,2,9,15,29,37,3,3,9,15,5,11,3,3,1,1,2,2,5,5,2,8,264
460b421493dd9fb8,Roan Carneiro,0,55,66,2,0,3,5,9,14,20,2,3,5,9,4,8,1,1,0,0,1,4,4,5,0,0,257
460b421493dd9fb8,Rich Clementi,0,33,,0,0,0,9,27,59,77,0,0,,,,,,,,,,,,,,,9
460b421493dd9fb8,Rich Clementi,0,33,,0,0,1,4,12,18,26,0,0,4,12,2,10,0,0,2,2,4,12,0,0,0,0,0
460b421493dd9fb8,Rich Clementi,0,30,,0,0,2,3,10,29,36,0,0,3,10,2,9,1,1,0,0,1,5,2,5,0,0,3
460b421493dd9fb8,Rich Clementi,0,40,,0,0,3,2,5,12,15,0,0,2,5,1,4,1,1,0,0,1,4,1,1,0,0,6
1cbffe3a467d0ded,Mauricio Rua,1,66,57,0,0,0,68,103,142,184,4,7,,,,,,,,,,,,,,,686
1cbffe3a467d0ded,Mauricio Rua,0,66,100,0,0,1,8,12,31,38,2,2,8,12,6,8,2,3,0,1,0,2,1,1,7,9,274
1cbffe3a467d0ded,Mauricio Rua,0,63,100,0,0,2,31,49,53,72,1,1,31,49,24,40,3,4,4,5,21,38,8,9,2,2,51
1cbffe3a467d0ded,Mauricio Rua,0,61,33,0,0,3,13,21,30,39,1,3,13,21,9,17,2,2,2,2,6,13,2,2,5,6,206
1cbffe3a467d0ded,Mauricio Rua,1,76,0,0,0,4,16,21,28,35,0,1,16,21,12,16,2,2,2,3,11,15,5,6,0,0,155
1cbffe3a467d0ded,Brandon Vera,0,63,50,1,0,0,67,106,89,132,1,2,,,,,,,,,,,,,,,111
1cbffe3a467d0ded,Brandon Vera,0,77,,1,0,1,7,9,8,10,0,0,7,9,2,4,4,4,1,1,6,8,1,1,0,0,3
1cbffe3a467d0ded,Brandon Vera,0,54,100,0,0,2,20,37,27,46,1,1,20,37,13,29,5,5,2,3,17,32,1,1,2,4,106
1cbffe3a467d0ded,Brandon Vera,0,62,,0,0,3,20,32,29,42,0,0,20,32,6,16,9,9,5,7,14,26,6,6,0,0,2
1cbffe3a467d0ded,Brandon Vera,0,71,0,0,0,4,20,28,25,34,0,1,20,28,7,14,9,10,4,4,14,21,6,7,0,0,0
49694c2d00c581ed,Jimi Manuwa,0,50,,0,0,0,2,4,2,4,0,0,,,,,,,,,,,,,,,15
49694c2d00c581ed,Jimi Manuwa,0,50,,0,0,1,2,4,2,4,0,0,2,4,0,2,1,1,1,1,0,2,2,2,0,0,15
49694c2d00c581ed,Volkan Oezdemir,0,63,,0,0,0,12,19,13,20,0,0,,,,,,,,,,,,,,,2
49694c2d00c581ed,Volkan Oezdemir,0,63,,0,0,1,12,19,13,20,0,0,12,19,10,17,1,1,1,1,3,7,8,9,1,3,2
fa77134e0d90da3b,Iuri Alcantara,1,56,,0,0,0,17,30,17,30,0,0,,,,,,,,,,,,,,,6
fa77134e0d90da3b,Iuri Alcantara,1,56,,0,0,1,17,30,17,30,0,0,17,30,13,26,3,3,1,1,8,17,1,2,8,11,6
fa77134e0d90da3b,Joe Soto,0,50,0,0,0,0,1,2,1,2,0,1,,,,,,,,,,,,,,,0
fa77134e0d90da3b,Joe Soto,0,50,0,0,0,1,1,2,1,2,0,1,1,2,1,1,0,0,0,1,1,2,0,0,0,0,0
e2b32e1683a566af,Patrick Smith,1,75,100,1,0,0,6,8,10,13,2,2,,,,,,,,,,,,,,,
e2b32e1683a566af,Patrick Smith,1,75,100,1,0,1,6,8,10,13,2,2,6,8,2,4,4,4,0,0,1,1,3,3,2,4,
e2b32e1683a566af,Rudyard Moncayo,0,,0,0,0,0,0,0,2,2,0,1,,,,,,,,,,,,,,,
e2b32e1683a566af,Rudyard Moncayo,0,,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1ce1a43ef68ffc7d,Louis Smolka,0,71,,0,0,0,23,32,23,32,0,0,,,,,,,,,,,,,,,0
1ce1a43ef68ffc7d,Louis Smolka,0,71,,0,0,1,23,32,23,32,0,0,23,32,5,14,10,10,8,8,19,28,4,4,0,0,0
1ce1a43ef68ffc7d,Vince Morales,1,55,,0,0,0,27,49,27,50,0,0,,,,,,,,,,,,,,,0
1ce1a43ef68ffc7d,Vince Morales,1,55,,0,0,1,27,49,27,50,0,0,27,49,16,34,8,12,3,3,18,38,4,6,5,5,0
97caf8fca9d9603b,Dominick Reyes,0,74,,0,0,0,121,162,172,232,0,0,,,,,,,,,,,,,,,231
97caf8fca9d9603b,Dominick Reyes,0,63,,0,0,1,48,76,53,82,0,0,48,76,38,64,8,10,2,2,47,73,1,3,0,0,0
97caf8fca9d9603b,Dominick Reyes,0,84,,0,0,2,73,86,119,150,0,0,73,86,72,85,0,0,1,1,1,2,16,19,56,65,231
97caf8fca9d9603b,Anthony Smith,0,45,0,0,0,0,21,46,24,49,0,4,,,,,,,,,,,,,,,1
97caf8fca9d9603b,Anthony Smith,0,45,0,0,0,1,21,46,24,49,0,1,21,46,14,36,5,7,2,3,19,43,2,3,0,0,1
97caf8fca9d9603b,Anthony Smith,0,,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3c74554c871fbf8,Jussier Formiga,0,46,11,1,1,0,15,32,61,81,1,9,,,,,,,,,,,,,,,252
b3c74554c871fbf8,Jussier Formiga,0,75,,1,1,1,3,4,11,12,0,0,3,4,2,3,0,0,1,1,2,3,0,0,1,1,58
b3c74554c871fbf8,Jussier Formiga,0,55,16,0,0,2,5,9,21,28,1,6,5,9,3,6,2,2,0,1,4,7,0,1,1,1,129
b3c74554c871fbf8,Jussier Formiga,0,36,0,0,0,3,7,19,29,41,0,3,7,19,4,15,2,3,1,1,6,18,0,0,1,1,65
b3c74554c871fbf8,Brandon Moreno,0,40,0,0,1,0,33,82,94,147,0,2,,,,,,,,,,,,,,,226
b3c74554c871fbf8,Brandon Moreno,0,42,0,0,0,1,11,26,32,49,0,1,11,26,11,25,0,1,0,0,2,12,1,3,8,11,165
b3c74554c871fbf8,Brandon Moreno,0,45,0,0,1,2,11,24,30,44,0,1,11,24,8,21,3,3,0,0,8,20,2,3,1,1,58
b3c74554c871fbf8,Brandon Moreno,0,34,,0,0,3,11,32,32,54,0,0,11,32,10,30,1,2,0,0,10,29,1,3,0,0,3
cbf1e76186a0c8b3,Michael Chiesa,0,36,0,0,0,0,4,11,6,13,0,5,,,,,,,,,,,,,,,15
cbf1e76186a0c8b3,Michael Chiesa,0,36,0,0,0,1,4,11,6,13,0,5,4,11,4,11,0,0,0,0,3,7,1,4,0,0,15
cbf1e76186a0c8b3,Kevin Holland,0,56,,1,0,0,9,16,12,19,0,0,,,,,,,,,,,,,,,40
cbf1e76186a0c8b3,Kevin Holland,0,56,,1,0,1,9,16,12,19,0,0,9,16,7,14,2,2,0,0,4,9,4,5,1,2,40
7e551ddb1494a45f,Marcus Buchecha,0,61,14,1,0,0,8,13,8,13,1,7,,,,,,,,,,,,,,,69
7e551ddb1494a45f,Marcus Buchecha,0,66,16,1,0,1,4,6,4,6,1,6,4,6,1,3,1,1,2,2,3,5,0,0,1,1,65
7e551ddb1494a45f,Marcus Buchecha,0,57,0,0,0,2,4,7,4,7,0,1,4,7,3,5,0,0,1,2,4,7,0,0,0,0,4
7e551ddb1494a45f,Ryan Spann,1,55,,0,0,0,15,27,20,35,0,0,,,,,,,,,,,,,,,176
7e551ddb1494a45f,Ryan Spann,0,55,,0,0,1,10,18,15,26,0,0,10,18,7,14,3,4,0,0,3,8,0,0,7,10,149
7e551ddb1494a45f,Ryan Spann,1,55,,0,0,2,5,9,5,9,0,0,5,9,4,8,0,0,1,1,5,9,0,0,0,0,27
2d13778322a8af82,Mitch Gagnon,0,29,50,1,0,0,5,17,6,18,1,2,,,,,,,,,,,,,,,56
2d13778322a8af82,Mitch Gagnon,0,29,50,1,0,1,5,17,6,18,1,2,5,17,5,16,0,1,0,0,3,13,1,2,1,2,56
2d13778322a8af82,Roman Salazar,0,50,0,0,0,0,3,6,3,6,0,2,,,,,,,,,,,,,,,0
2d13778322a8af82,Roman Salazar,0,50,0,0,0,1,3,6,3,6,0,2,3,6,1,4,1,1,1,1,2,5,1,1,0,0,0
fd60e75303622e5e,Rafa Garcia,0,38,58,0,0,0,35,91,55,117,7,12,,,,,,,,,,,,,,,337
fd60e75303622e5e,Rafa Garcia,0,54,66,0,0,1,13,24,20,32,2,3,13,24,7,17,5,6,1,1,12,23,1,1,0,0,134
fd60e75303622e5e,Rafa Garcia,0,31,66,0,0,2,11,35,15,40,2,3,11,35,6,28,4,6,1,1,11,33,0,0,0,2,58
fd60e75303622e5e,Rafa Garcia,0,34,50,0,0,3,11,32,20,45,3,6,11,32,8,29,1,1,2,2,8,27,2,2,1,3,145
fd60e75303622e5e,Natan Levy,0,37,42,0,0,0,47,127,56,136,3,7,,,,,,,,,,,,,,,48
fd60e75303622e5e,Natan Levy,0,29,0,0,0,1,13,44,16,47,0,2,13,44,6,32,3,8,4,4,12,41,1,3,0,0,0
fd60e75303622e5e,Natan Levy,0,42,100,0,0,2,17,40,17,40,3,3,17,40,5,27,9,10,3,3,17,39,0,1,0,0,48
fd60e75303622e5e,Natan Levy,0,39,0,0,0,3,17,43,23,49,0,2,17,43,10,35,7,8,0,0,16,41,1,2,0,0,0
c7df07266a9597d9,Tim Means,0,59,100,0,0,0,19,32,26,39,2,2,,,,,,,,,,,,,,,33
