fight_id,round_finished,round_total,round_time_sec,fighter_id,result,event,stoppage_time_sec,opponent_name,fighter_name,method_type,method_specific
8f3c4e6395c43b3a,1,3,600,30e8b4505f5ccf92,win,PRIDE Shockwave 2006,78,Ikuhisa Minowa,Kiyoshi Tamura,KO/TKO,Kicks
cdcf80d81ca640fe,1,3,600,47b7e4e60813b7b2,loss,PRIDE 14: Clash of the Titans,30,Wanderlei Silva,Shungo Oyama,KO/TKO,Punches
cdcf80d81ca640fe,1,3,600,a1f6999fe57236e0,win,PRIDE 14: Clash of the Titans,30,Shungo Oyama,Wanderlei Silva,KO/TKO,Punches
3da8164e9f98d434,1,5,300,78114b7199cef90c,win,WEC 25: McCullough vs. Cope,151,Joe Pearson,Urijah Faber,KO/TKO,Elbow
3da8164e9f98d434,1,5,300,122806b56775a53a,loss,WEC 25: McCullough vs. Cope,151,Urijah Faber,Joe Pearson,KO/TKO,Elbow
84f08b960fcf0e70,1,3,600,4b2390cfaceb91d8,loss,PRIDE Shockwave 2005,364,Hidehiko Yoshida,Naoya Ogawa,SUB,Armbar
84f08b960fcf0e70,1,3,600,2eae41f61776c60f,win,PRIDE Shockwave 2005,364,Naoya Ogawa,Hidehiko Yoshida,SUB,Armbar
5e31efcc838308bd,1,3,300,b4ad3a06ee4d660c,loss,PRIDE 33: The Second Coming,217,Mauricio Rua,Alistair Overeem,KO/TKO,Punches
5e31efcc838308bd,1,3,300,140745cbbcb023ac,win,PRIDE 33: The Second Coming,217,Alistair Overeem,Mauricio Rua,KO/TKO,Punches
ec157232743329de,1,2,600,79ded75550efc139,win,DREAM 6: Middleweight Grand Prix 2008 Final Round,70,Todd Moore,Shinya Aoki,SUB,Neck Crank
ec157232743329de,1,2,600,e31502e3f79d00c5,loss,DREAM 6: Middleweight Grand Prix 2008 Final Round,70,Shinya Aoki,Todd Moore,SUB,Neck Crank
c040bd838188ec92,3,3,300,a373085066dbfb54,loss,DWCS 3.10,300,Dusko Todorovic,Teddy Ash,U-DEC,
c040bd838188ec92,3,3,300,866fd7b1a6c90e7f,win,DWCS 3.10,300,Teddy Ash,Dusko Todorovic,U-DEC,
d6e797984979fa31,3,3,300,3e708ce33b6b18e6,win,DWCS 5.4,300,Jacob Rosales,Victor Martinez,U-DEC,
d6e797984979fa31,3,3,300,f7faf5b19e0dec2e,loss,DWCS 5.4,300,Victor Martinez,Jacob Rosales,U-DEC,
f85f95631cbdeecc,3,3,300,61fb8098ccf81c7f,win,DWCS Brazil 1.1,300,Diego Henrique da Silva,Antonio Arroyo,U-DEC,
f85f95631cbdeecc,3,3,300,1649770c649db6a5,loss,DWCS Brazil 1.1,300,Antonio Arroyo,Diego Henrique da Silva,U-DEC,
e87222fdbc228f33,3,3,300,2f13e4020cea5b38,loss,WEC 49: Varner vs. Shalorus,300,Diego Nunes,Raphael Assuncao,S-DEC,
e87222fdbc228f33,3,3,300,3a24769a4855040a,win,WEC 49: Varner vs. Shalorus,300,Raphael Assuncao,Diego Nunes,S-DEC,
2f46c0a469e3665b,2,3,300,8355922d564b152c,win,WEC 21: Tapout,123,Joe Hurley,Nate Diaz,SUB,Triangle Choke
2f46c0a469e3665b,2,3,300,21b54430c8eeb9cc,loss,WEC 21: Tapout,123,Nate Diaz,Joe Hurley,SUB,Triangle Choke
c694c1b0a0dfb8e3,3,3,300,9450848a71d53776,win,Strikeforce Challengers 16,300,Gian Villante,Lorenz Larkin,U-DEC,
c694c1b0a0dfb8e3,3,3,300,fcd448a2fe1a23cc,loss,Strikeforce Challengers 16,300,Lorenz Larkin,Gian Villante,U-DEC,
7285c9f0b9c0308b,1,3,300,260bd4cef10b033f,win,DWCS 5.5,221,Lucasz Sudolski,Ihor Potieria,KO/TKO,Punch
7285c9f0b9c0308b,1,3,300,b160e4f251283d70,loss,DWCS 5.5,221,Ihor Potieria,Lucasz Sudolski,KO/TKO,Punch
51d926eadd65d4f8,2,3,300,7d4d7583df7eebf9,loss,DWCS 8.8,158,Alberto Montes,Carlos Calderon,SUB,Anaconda Choke
51d926eadd65d4f8,2,3,300,a112097ad877a48f,win,DWCS 8.8,158,Carlos Calderon,Alberto Montes,SUB,Anaconda Choke
e8ec95cdef577733,1,3,300,ad32471f01e7b1a5,loss,KOTC 15: Bad Intentions,87,Joe Stevenson,Jeremy Jackson,KO/TKO,Punches
e8ec95cdef577733,1,3,300,79899ecf62020f6d,win,KOTC 15: Bad Intentions,87,Jeremy Jackson,Joe Stevenson,KO/TKO,Punches
3bdba539a350721c,1,3,300,d0f3959b4a9747e6,win,WEC 38: Varner vs. Cerrone,255,Rolando Perez,Jose Aldo,KO/TKO,Knee
3bdba539a350721c,1,3,300,4a9e305633f3ef47,loss,WEC 38: Varner vs. Cerrone,255,Jose Aldo,Rolando Perez,KO/TKO,Knee
1e6018b3a676d0cc,1,3,300,079488710f012779,loss,Strikeforce - Shamrock vs. Gracie,21,Frank Shamrock,Cesar Gracie,KO/TKO,Punch
1e6018b3a676d0cc,1,3,300,fcaae0385b514f11,win,Strikeforce - Shamrock vs. Gracie,21,Cesar Gracie,Frank Shamrock,KO/TKO,Punch
af1e16e0c2c8b747,2,3,300,d3f89fa685bd8420,win,DWCS 8.4,195,Dorian Ramos,Austin Bashi,SUB,Rear Naked Choke
af1e16e0c2c8b747,2,3,300,fa4dcb2c8de482ee,loss,DWCS 8.4,195,Austin Bashi,Dorian Ramos,SUB,Rear Naked Choke
1dd94e641c7e4021,2,2,180,4e77d070239699e2,loss,Strikeforce Challengers 10,180,Miesha Tate,Maiju Kujala,U-DEC,
1dd94e641c7e4021,2,2,180,b96619b3acd7d9da,win,Strikeforce Challengers 10,180,Maiju Kujala,Miesha Tate,U-DEC,
3f03fa128b00e893,3,3,300,74061adb224be3cc,win,WEC 11: Evolution,300,Nam Phan,Nick Ertl,S-DEC,
3f03fa128b00e893,3,3,300,80dbeb1dd5b53e64,loss,WEC 11: Evolution,300,Nick Ertl,Nam Phan,S-DEC,
6f98d8438431d653,1,3,600,ffc088e64fab57e9,loss,PRIDE 15: Raging Rumble,341,Kazushi Sakuraba,Quinton Jackson,SUB,Rear Naked Choke
6f98d8438431d653,1,3,600,9b5b5a75523728f3,win,PRIDE 15: Raging Rumble,341,Quinton Jackson,Kazushi Sakuraba,SUB,Rear Naked Choke
16f1f0baf02adc3b,3,3,300,a8ea84cbe1655f0a,win,WEC 29: Condit vs. Larson,300,Stephen Ledbetter,Jeff Curran,U-DEC,
16f1f0baf02adc3b,3,3,300,56ec58954158966a,loss,WEC 29: Condit vs. Larson,300,Jeff Curran,Stephen Ledbetter,U-DEC,
a4b1565a356618d3,3,3,300,5d495dec23d7c68e,win,DWCS 6.2,300,Connor Matthews,Francis Marshall,U-DEC,
a4b1565a356618d3,3,3,300,36e78278a77006d4,loss,DWCS 6.2,300,Francis Marshall,Connor Matthews,U-DEC,
ebb45ec974325bac,3,3,300,0941df56f6ac954b,win,WEC 39: Brown vs. Garcia,300,Alex Serdyukov,Johny Hendricks,U-DEC,
ebb45ec974325bac,3,3,300,253d3f9e97ca149a,loss,WEC 39: Brown vs. Garcia,300,Johny Hendricks,Alex Serdyukov,U-DEC,
872ada6d9ea0e12d,2,2,600,5e7a28f20927d64a,win,PRIDE Bushido 3,300,Jorge Patino,Kazuo Misaki,U-DEC,
872ada6d9ea0e12d,2,2,600,c8cca8f3de5be4b4,loss,PRIDE Bushido 3,300,Kazuo Misaki,Jorge Patino,U-DEC,
00f2db92f13faa60,3,3,300,bd81a97864acf098,loss,DWCS 3.9,300,Ricky Steele,Phil Caracappa,S-DEC,
00f2db92f13faa60,3,3,300,09a6ed4ee97a5606,win,DWCS 3.9,300,Phil Caracappa,Ricky Steele,S-DEC,
42ec60fe546264f9,2,2,180,51a0c09cbe9b8472,win,Strikeforce Challengers 10,180,Colleen Schneider,Liz Carmouche,U-DEC,
42ec60fe546264f9,2,2,180,aa943b9bc00cb0ed,loss,Strikeforce Challengers 10,180,Liz Carmouche,Colleen Schneider,U-DEC,
eff9d4e4a0b309ca,3,3,300,528b071cf3da7c56,win,DWCS Brazil 1.3,300,Mabelly Lima,Luana Carolina,U-DEC,
eff9d4e4a0b309ca,3,3,300,6135fd9665fbb74e,loss,DWCS Brazil 1.3,300,Luana Carolina,Mabelly Lima,U-DEC,
63abbc607cf24d9b,1,3,300,49c7236c737d7e59,loss,WEC 32: Condit vs. Prater,99,Micah Miller,Chance Farrar,KO/TKO,Punch
63abbc607cf24d9b,1,3,300,3ff0d0dc7a14bb50,win,WEC 32: Condit vs. Prater,99,Chance Farrar,Micah Miller,KO/TKO,Punch
7c755367819db17d,1,2,600,cd42bbe8887bba90,win,PRIDE 7,600,Bob Schrijber,Daijiro Matsui,DQ,
7c755367819db17d,1,2,600,d86e913c548c07c2,loss,PRIDE 7,600,Daijiro Matsui,Bob Schrijber,DQ,
9ad1d551dce8e3fd,1,3,300,79ded75550efc139,win,Shooto 2005 1/29,142,Keith Wisniewski,Shinya Aoki,SUB,Other - Lock
9ad1d551dce8e3fd,1,3,300,cd12227edd3f134b,loss,Shooto 2005 1/29,142,Shinya Aoki,Keith Wisniewski,SUB,Other - Lock
494046cf92263b65,1,3,300,d1e7fc58d4225cdf,win,WEC 53: Henderson vs. Pettis,85,Will Kerr,Danny Castillo,KO/TKO,Punches
494046cf92263b65,1,3,300,ef61d9f5176b3200,loss,WEC 53: Henderson vs. Pettis,85,Danny Castillo,Will Kerr,KO/TKO,Punches
c7186a2d40d3d8fc,2,3,300,f0abbb6f3444dae7,win,Strikeforce - Shamrock vs. Baroni,10,Carter Williams,Paul Buentello,KO/TKO,Punches
c7186a2d40d3d8fc,2,3,300,b8e2f10efb6eca85,loss,Strikeforce - Shamrock vs. Baroni,10,Paul Buentello,Carter Williams,KO/TKO,Punches
46b91d8d819079e6,3,3,300,bbab3baf66128ae2,win,DWCS 5.9,252,Oron Kahlon,Javid Basharat,SUB,Guillotine Choke
46b91d8d819079e6,3,3,300,00a35c92b03992b0,loss,DWCS 5.9,252,Javid Basharat,Oron Kahlon,SUB,Guillotine Choke
4040fa6b8cb71ae1,2,2,600,0ee783aa00e468f0,loss,PRIDE 5,600,Kazushi Sakuraba,Vitor Belfort,U-DEC,
4040fa6b8cb71ae1,2,2,600,9b5b5a75523728f3,win,PRIDE 5,600,Vitor Belfort,Kazushi Sakuraba,U-DEC,
7e3c1bd6b13b12de,3,3,300,710f0f8c5d5c9d41,loss,DWCS 5.5,300,Daniel Zellhuber,Lucas Almeida,U-DEC,
7e3c1bd6b13b12de,3,3,300,4148802ae4a50768,win,DWCS 5.5,300,Lucas Almeida,Daniel Zellhuber,U-DEC,
ae1e167936b09e00,2,3,300,cb6783c39c01d896,loss,WEC 26: Condit vs. Alessio,106,Dave Terrel,Tiki Ghosn,KO/TKO,Punches
ae1e167936b09e00,2,3,300,b9aa0024f295609e,win,WEC 26: Condit vs. Alessio,106,Tiki Ghosn,Dave Terrel,KO/TKO,Punches
9ba87ef51d1be403,2,3,300,33b2f68ef95252e0,win,WEC 51: Aldo vs. Gamburyan,145,Charlie Valencia,Miguel Torres,SUB,Rear Naked Choke
9ba87ef51d1be403,2,3,300,8a0be41c0380188d,loss,WEC 51: Aldo vs. Gamburyan,145,Miguel Torres,Charlie Valencia,SUB,Rear Naked Choke
464f531bb230b973,1,3,300,f5ff7bcdcfeba3ad,win,Strikeforce - Tank vs. Buentello,282,Anthony Ruiz,Trevor Prangley,SUB,Armbar
464f531bb230b973,1,3,300,657c21cb133f1445,loss,Strikeforce - Tank vs. Buentello,282,Trevor Prangley,Anthony Ruiz,SUB,Armbar
42fd31119edc121e,1,2,600,b2acebbef8da14ea,loss,PRIDE Bushido 2,544,Mauricio Rua,Akihiro Gono,KO/TKO,Punches
42fd31119edc121e,1,2,600,140745cbbcb023ac,win,PRIDE Bushido 2,544,Akihiro Gono,Mauricio Rua,KO/TKO,Punches
70a3345aab473137,2,2,600,2d5fbe2103f97053,win,DREAM 5: Lightweight Grand Prix 2008 Final Round,300,Takeshi Yamazaki,Hideo Tokoro,U-DEC,
70a3345aab473137,2,2,600,d1d20e651e6cbc02,loss,DREAM 5: Lightweight Grand Prix 2008 Final Round,300,Hideo Tokoro,Takeshi Yamazaki,U-DEC,
6eb2195511126278,1,3,300,9a7ffa80766caa51,loss,DWCS 5.4,261,AJ Dobson,Hashem Arkhagha,SUB,Rear Naked Choke
6eb2195511126278,1,3,300,009c4420727149ea,win,DWCS 5.4,261,Hashem Arkhagha,AJ Dobson,SUB,Rear Naked Choke
229cad26aa15bd66,1,2,300,db05271715bb4874,loss,KOTC 24: Mayhem,219,Diego Sanchez,Rene Kronvold,SUB,Armbar
229cad26aa15bd66,1,2,300,82e7929bf6c2b689,win,KOTC 24: Mayhem,219,Rene Kronvold,Diego Sanchez,SUB,Armbar
914855bbafaa192c,1,3,300,f4c40f8a64d3151d,loss,DWCS 2.4,300,Jalin Turner,Max Mustaki,KO/TKO,
914855bbafaa192c,1,3,300,4d8fa64202cee4c1,win,DWCS 2.4,300,Max Mustaki,Jalin Turner,KO/TKO,
46937e8aca60a3b6,3,3,300,429e7d3725852ce9,win,K-1 Dynamite!! USA,300,Kazushi Sakuraba,Royce Gracie,U-DEC,
46937e8aca60a3b6,3,3,300,9b5b5a75523728f3,loss,K-1 Dynamite!! USA,300,Royce Gracie,Kazushi Sakuraba,U-DEC,
e717df080b2f4843,3,3,300,6b453bc35a823c3f,win,DWCS 5.3,300,Ange Loosa,Jack Della Maddalena,U-DEC,
e717df080b2f4843,3,3,300,1497e735d9f2560a,loss,DWCS 5.3,300,Jack Della Maddalena,Ange Loosa,U-DEC,
0671ed118e51974d,2,3,300,253de74457bd6374,loss,Strikeforce - Triple Threat,217,Duane Ludwig,Tony Fryklund,KO/TKO,Punch
0671ed118e51974d,2,3,300,84ac950d4c1722dd,win,Strikeforce - Triple Threat,217,Tony Fryklund,Duane Ludwig,KO/TKO,Punch
fae88870fd1f1d12,1,3,300,da0f33e4255f99eb,loss,Adrenaline MMA 2: Miletich vs. Denny,220,Ben Rothwell,Chris Guillen,KO/TKO,Elbows
fae88870fd1f1d12,1,3,300,bd58d34e39b7b12a,win,Adrenaline MMA 2: Miletich vs. Denny,220,Chris Guillen,Ben Rothwell,KO/TKO,Elbows
d0aa0a891d4dfe4c,3,3,300,4304992c2acc187b,loss,WEC 53: Henderson vs. Pettis,300,Kamal Shalorus,Bart Palaszewski,S-DEC,
d0aa0a891d4dfe4c,3,3,300,ece280745f8727b8,win,WEC 53: Henderson vs. Pettis,300,Bart Palaszewski,Kamal Shalorus,S-DEC,
d2bab0dd95364cc8,1,2,600,7a15f3694c5cbc02,loss,DREAM 8: Welterweight Grand Prix 2009 1st Round,454,Andre Galvao,John Alessio,SUB,Armbar
d2bab0dd95364cc8,1,2,600,45fe6765c56d8018,win,DREAM 8: Welterweight Grand Prix 2009 1st Round,454,John Alessio,Andre Galvao,SUB,Armbar
013cf9354b881566,3,3,300,8d9586726252dbf7,loss,Strikeforce Challengers 8,221,Matt Lindland,Kevin Casey,KO/TKO,Punches
013cf9354b881566,3,3,300,0e041d43a47d2e4b,win,Strikeforce Challengers 8,221,Kevin Casey,Matt Lindland,KO/TKO,Punches
5d155122e50305b2,3,3,300,eb42d4febfafefd1,loss,WEC 38: Varner vs. Cerrone,300,Charlie Valencia,Seth Dikun,U-DEC,
5d155122e50305b2,3,3,300,8a0be41c0380188d,win,WEC 38: Varner vs. Cerrone,300,Seth Dikun,Charlie Valencia,U-DEC,
cea71d7f78ae7542,2,3,300,aa5b4eff51bdc7d1,win,Strikeforce - Shamrock vs. Gracie,44,Harris Sarmiento,Gilbert Melendez,KO/TKO,Punches
cea71d7f78ae7542,2,3,300,026b4f7049085842,loss,Strikeforce - Shamrock vs. Gracie,44,Gilbert Melendez,Harris Sarmiento,KO/TKO,Punches
e9ef343f699c2cf2,2,3,300,7d6ceff6747f2de2,win,DWCS 8.1,85,Ernie Juarez,Jose Delgado,KO/TKO,Knee
e9ef343f699c2cf2,2,3,300,410898e8dd6ca9b6,loss,DWCS 8.1,85,Jose Delgado,Ernie Juarez,KO/TKO,Knee
1081c31d9b093566,3,3,300,43292ecf0e72c143,win,DREAM 18,300,Hiroyuki Takaya,Georgi Karakhanyan,S-DEC,
1081c31d9b093566,3,3,300,0d16bdb7d32e88e9,loss,DREAM 18,300,Georgi Karakhanyan,Hiroyuki Takaya,S-DEC,
02fb1b19e5987e38,3,3,300,50d2f0018bcf9eef,win,Strikeforce - Marquardt vs Saffiedine,300,Kurt Holobaugh,Pat Healy,U-DEC,
02fb1b19e5987e38,3,3,300,a7151778b3381036,loss,Strikeforce - Marquardt vs Saffiedine,300,Pat Healy,Kurt Holobaugh,U-DEC,
f2aeed55c911bb2d,1,3,300,86248c84834238e7,loss,DWCS 2.8,172,Devonte Smith,Joe Lowry,KO/TKO,Elbows
f2aeed55c911bb2d,1,3,300,207773daeb4afa7b,win,DWCS 2.8,172,Joe Lowry,Devonte Smith,KO/TKO,Elbows
7542088bdbe767dc,1,5,300,899eaba48fa864a6,loss,Strikeforce - Carano vs. Cyborg,299,Cristiane Justino,Gina Carano,KO/TKO,Punches
7542088bdbe767dc,1,5,300,634bb0de2eb043b4,win,Strikeforce - Carano vs. Cyborg,299,Gina Carano,Cristiane Justino,KO/TKO,Punches
80c770f87db80367,2,2,600,aae0897825336b1a,loss,PRIDE 10: Return of the Warriors,583,Kazushi Sakuraba,Renzo Gracie,SUB,Kimura
80c770f87db80367,2,2,600,9b5b5a75523728f3,win,PRIDE 10: Return of the Warriors,583,Renzo Gracie,Kazushi Sakuraba,SUB,Kimura
d2e022a39488ecaa,2,3,300,be5aab761c40ef35,loss,WEC 29: Condit vs. Larson,215,Hiromitsu Miura,Fernando Gonzalez,KO/TKO,Punches
d2e022a39488ecaa,2,3,300,509697e08673d2e5,win,WEC 29: Condit vs. Larson,215,Fernando Gonzalez,Hiromitsu Miura,KO/TKO,Punches
6daf012e1022a4b1,2,2,600,55a7b2d4e54ffac9,win,DREAM 13,300,Andrews Nakahara,Ryo Chonan,U-DEC,
6daf012e1022a4b1,2,2,600,7a9ca95a92d7b64c,loss,DREAM 13,300,Ryo Chonan,Andrews Nakahara,U-DEC,
e08cdb8ed788e4b4,1,3,300,79ded75550efc139,loss,DEEP 16,269,Jutaro Nakao,Shinya Aoki,KO/TKO,Punch
e08cdb8ed788e4b4,1,3,300,95eb112a85601a0a,win,DEEP 16,269,Shinya Aoki,Jutaro Nakao,KO/TKO,Punch
db737d568ea1fdb2,1,3,300,79ded75550efc139,win,Shooto 2005 11/6,130,Kuniyoshi Hironaka,Shinya Aoki,KO/TKO,
db737d568ea1fdb2,1,3,300,9d4522df6fc49a47,loss,Shooto 2005 11/6,130,Shinya Aoki,Kuniyoshi Hironaka,KO/TKO,
a6585c7369230560,1,3,300,75bbd2206a15319f,loss,Affliction - Banned,246,Rogerio Nogueira,Edwin DeWees,KO/TKO,Punches
a6585c7369230560,1,3,300,73e09f837f3b5ecc,win,Affliction - Banned,246,Edwin DeWees,Rogerio Nogueira,KO/TKO,Punches
c2c2d90e1d6eb481,2,3,300,ec322adbabbfa6e7,loss,DWCS 8.3,158,Marco Tulio,Matthieu Duclos,KO/TKO,Spinning Back Kick
c2c2d90e1d6eb481,2,3,300,9384e71bca6c409d,win,DWCS 8.3,158,Matthieu Duclos,Marco Tulio,KO/TKO,Spinning Back Kick
34f67640ecd7909e,3,3,300,f3a078277b3b8ff4,win,Dynamite!! 2009,300,Norifumi Yamamoto,Masanori Kanehara,U-DEC,
34f67640ecd7909e,3,3,300,4834ff149dc9542a,loss,Dynamite!! 2009,300,Masanori Kanehara,Norifumi Yamamoto,U-DEC,
4486bdebc55b014e,3,3,300,babc6b5745335f18,win,Strikeforce - Heavy Artillery,300,Vitor Ribeiro,Lyle Beerbohm,S-DEC,
4486bdebc55b014e,3,3,300,a757c06bbdba61d2,loss,Strikeforce - Heavy Artillery,300,Lyle Beerbohm,Vitor Ribeiro,S-DEC,
29bc6bcf294842e8,1,2,600,45a2ba3ef82b9700,loss,PRIDE Bushido 8,81,James Thompson,Henry Miller,KO/TKO,Punch
29bc6bcf294842e8,1,2,600,9e30f69cc0869301,win,PRIDE Bushido 8,81,Henry Miller,James Thompson,KO/TKO,Punch
af1ee2e3c22760b6,1,3,600,a71feb7ea7592a71,loss,PRIDE 26: Bad to the Bone,224,Alistair Overeem,Mike Bencic,KO/TKO,Punches
af1ee2e3c22760b6,1,3,600,b4ad3a06ee4d660c,win,PRIDE 26: Bad to the Bone,224,Mike Bencic,Alistair Overeem,KO/TKO,Punches
54bc12eeff0e307e,3,3,180,634bb0de2eb043b4,win,EliteXC - Heat,180,Yoko Takahashi,Cristiane Justino,U-DEC,
54bc12eeff0e307e,3,3,180,01f86e2d604e2f3c,loss,EliteXC - Heat,180,Cristiane Justino,Yoko Takahashi,U-DEC,
76a8b66a06e3be4a,1,3,300,fee02819a271c050,loss,DWCS 4.9,168,Luana Pinheiro,Stephanie Frausto,KO/TKO,Punch
76a8b66a06e3be4a,1,3,300,a3a542074109b347,win,DWCS 4.9,168,Stephanie Frausto,Luana Pinheiro,KO/TKO,Punch
e4daaccd58d6c80b,3,3,300,2833f50b20e96e52,loss,Strikeforce Challengers 12,300,Ovince Saint Preux,Antwain Britt,U-DEC,
e4daaccd58d6c80b,3,3,300,50db8711c70196cd,win,Strikeforce Challengers 12,300,Antwain Britt,Ovince Saint Preux,U-DEC,
61d2065a8b572e76,1,3,600,1fe7adb23b3eedfb,loss,PRIDE Final Conflict 2004,166,Wanderlei Silva,Yuki Kondo,KO/TKO,Stomps
61d2065a8b572e76,1,3,600,a1f6999fe57236e0,win,PRIDE Final Conflict 2004,166,Yuki Kondo,Wanderlei Silva,KO/TKO,Stomps
a758fb8a16ce7811,3,3,300,64d47ef881a437a4,win,DWCS 7.1,300,Lucas Fernando,Cesar Almeida,U-DEC,
a758fb8a16ce7811,3,3,300,3df223aeaacecf3f,loss,DWCS 7.1,300,Cesar Almeida,Lucas Fernando,U-DEC,
4d69795ed6030009,5,5,300,a571770c4016736f,win,Strikeforce - Nashville,300,Gegard Mousasi,Muhammed Lawal,U-DEC,
4d69795ed6030009,5,5,300,232c582f29f8f65e,loss,Strikeforce - Nashville,300,Muhammed Lawal,Gegard Mousasi,U-DEC,
b6419c0badbcffc2,3,3,300,b1f21ce050035d58,win,DWCS 7.10,300,Rickson Zenidim,Andre Lima,U-DEC,
b6419c0badbcffc2,3,3,300,c879d8620261b1a3,loss,DWCS 7.10,300,Andre Lima,Rickson Zenidim,U-DEC,
3ef54c5d70035533,5,5,180,c32fb8c0f6471a4d,draw,PRIDE 17: Championship Chaos,180,Nobuhiko Takada,Mirko Filipovic,Other,
3ef54c5d70035533,5,5,180,a25b71fe5e31fa97,draw,PRIDE 17: Championship Chaos,180,Mirko Filipovic,Nobuhiko Takada,Other,
e807c42a60ba9b38,2,3,600,fd7acf42bd6e7e95,loss,PRIDE 24: Cold Fury 3,299,Alistair Overeem,Bazigit Atajev,KO/TKO,Knee
e807c42a60ba9b38,2,3,600,b4ad3a06ee4d660c,win,PRIDE 24: Cold Fury 3,299,Bazigit Atajev,Alistair Overeem,KO/TKO,Knee
36bbd879dc7f60de,3,3,300,6c7dafd03b6cc3f8,loss,Strikeforce - Barnett vs Cormier,300,Gian Villante,Derrick Mehmen,U-DEC,
36bbd879dc7f60de,3,3,300,fcd448a2fe1a23cc,win,Strikeforce - Barnett vs Cormier,300,Derrick Mehmen,Gian Villante,U-DEC,
576a3176bd3bd2c5,1,2,600,232c582f29f8f65e,win,DREAM 15,31,Jake O'Brien,Gegard Mousasi,SUB,Guillotine Choke
576a3176bd3bd2c5,1,2,600,20bcc9966affb19c,loss,DREAM 15,31,Gegard Mousasi,Jake O'Brien,SUB,Guillotine Choke
294bc24d593e1303,3,,,a1ad35b98a9136e5,win,Road to UFC 4.3 + 4.4,300,Zhang Qinghe,Lawrence Lui,U-DEC,
294bc24d593e1303,3,,,45c7979c71751fcf,loss,Road to UFC 4.3 + 4.4,300,Lawrence Lui,Zhang Qinghe,U-DEC,
8924c6be36b9cc3a,3,3,300,c06a5c95f1169c0b,loss,DWCS 5.8,235,Pedro Falcao,James Barnes,KO/TKO,Punches
8924c6be36b9cc3a,3,3,300,f7be1db194e03d7e,win,DWCS 5.8,235,James Barnes,Pedro Falcao,KO/TKO,Punches
9a04ec72cd4788e5,1,3,600,0cf935519d439ba6,loss,PRIDE 19: Bad Blood,377,Antonio Rodrigo Nogueira,Enson Inoue,SUB,Triangle Choke
9a04ec72cd4788e5,1,3,600,ee9d73f4fee9cbdd,win,PRIDE 19: Bad Blood,377,Enson Inoue,Antonio Rodrigo Nogueira,SUB,Triangle Choke
95f37108f6742001,1,3,300,21b8a0f5c231096f,win,Bushido Europe - Rotterdam Rumble,56,Milco Voorn,Mark Coleman,SUB,Arm Triangle
95f37108f6742001,1,3,300,277ffed20cf07aea,loss,Bushido Europe - Rotterdam Rumble,56,Mark Coleman,Milco Voorn,SUB,Arm Triangle
10fa5dcc005594df,3,3,300,80dbeb1dd5b53e64,loss,Strikeforce - Triple Threat,300,Josh Thomson,Nam Phan,U-DEC,
10fa5dcc005594df,3,3,300,a566371ba2ad7152,win,Strikeforce - Triple Threat,300,Nam Phan,Josh Thomson,U-DEC,
dfae68a1248be4c5,1,3,600,0693b2eab79198ea,win,PRIDE 27: Inferno,83,Cory Peterson,Sergei Kharitonov,SUB,Armbar
dfae68a1248be4c5,1,3,600,5df10509264586e5,loss,PRIDE 27: Inferno,83,Sergei Kharitonov,Cory Peterson,SUB,Armbar
814ac874956d0824,3,3,300,46fd223e3ced39b3,win,Strikeforce Challengers 14,281,Lee Higgins,Ryan Couture,SUB,Rear Naked Choke
814ac874956d0824,3,3,300,88432fe79d5091d9,loss,Strikeforce Challengers 14,281,Ryan Couture,Lee Higgins,SUB,Rear Naked Choke
ceabe70188a702fc,1,,,5f119b24c0f9679c,loss,Road to UFC 4.3 + 4.4,228,Sulangrangbo,Peter Danesoe,KO/TKO,Punches
ceabe70188a702fc,1,,,1dd1a3aacde66f72,win,Road to UFC 4.3 + 4.4,228,Peter Danesoe,Sulangrangbo,KO/TKO,Punches
bb6fc11738167352,1,3,300,f797f0c57a83353e,loss,Strikeforce - Rockhold vs. Jardine,65,Gian Villante,Trevor Smith,KO/TKO,Punches
bb6fc11738167352,1,3,300,fcd448a2fe1a23cc,win,Strikeforce - Rockhold vs. Jardine,65,Trevor Smith,Gian Villante,KO/TKO,Punches
8d5048daf153078d,1,5,300,0c1773639c795466,win,WEC 27: Marshall vs. McElfresh,136,Justin McElfresh,Doug Marshall,KO/TKO,Punches
8d5048daf153078d,1,5,300,49c29e57d4e2be6f,loss,WEC 27: Marshall vs. McElfresh,136,Doug Marshall,Justin McElfresh,KO/TKO,Punches
9bc609407cfbfca5,2,3,300,d468288756ae3982,win,Affliction - Day of Reckoning,156,Rameau Thierry Sokoudjou,Renato Sobral,SUB,D'Arce Choke
9bc609407cfbfca5,2,3,300,d1152823307d7e7c,loss,Affliction - Day of Reckoning,156,Renato Sobral,Rameau Thierry Sokoudjou,SUB,D'Arce Choke
1eecedf965db49ed,1,3,300,3f3550bf126a5721,loss,"WCFC - No Guts, No Glory",102,Alistair Overeem,Nikolajus Cilkinas,SUB,Armbar
1eecedf965db49ed,1,3,300,b4ad3a06ee4d660c,win,"WCFC - No Guts, No Glory",102,Nikolajus Cilkinas,Alistair Overeem,SUB,Armbar
e70dec4ff9d4291f,1,3,300,7573d25a078b5732,loss,K-1 Dynamite!! USA,126,Jake Shields,Ido Pariente,SUB,Rear Naked Choke
